Obs,Ind,Comp,Pred,Time,N,chunks,frame.size
E,AudioSet,CBR16,D,Dawn2,0,12,10min
E,AudioSet,CBR16,E,Dawn2,24,12,10min
E,AudioSet,CBR16,VJR,Dawn2,0,12,10min
VJR,AudioSet,CBR16,D,Dawn2,0,12,10min
VJR,AudioSet,CBR16,E,Dawn2,0,12,10min
VJR,AudioSet,CBR16,VJR,Dawn2,24,12,10min
D,AudioSet,CBR16,D,Dawn3,31,12,10min
D,AudioSet,CBR16,E,Dawn3,0,12,10min
D,AudioSet,CBR16,VJR,Dawn3,0,12,10min
E,AudioSet,CBR16,D,Dawn3,0,12,10min
E,AudioSet,CBR16,E,Dawn3,17,12,10min
E,AudioSet,CBR16,VJR,Dawn3,0,12,10min
VJR,AudioSet,CBR16,D,Dawn3,0,12,10min
VJR,AudioSet,CBR16,E,Dawn3,0,12,10min
VJR,AudioSet,CBR16,VJR,Dawn3,20,12,10min
D,AudioSet,CBR16,D,Dusk1,20,12,10min
D,AudioSet,CBR16,E,Dusk1,4,12,10min
D,AudioSet,CBR16,VJR,Dusk1,0,12,10min
E,AudioSet,CBR16,D,Dusk1,0,12,10min
E,AudioSet,CBR16,E,Dusk1,24,12,10min
E,AudioSet,CBR16,VJR,Dusk1,0,12,10min
VJR,AudioSet,CBR16,D,Dusk1,0,12,10min
VJR,AudioSet,CBR16,E,Dusk1,1,12,10min
VJR,AudioSet,CBR16,VJR,Dusk1,23,12,10min
D,AudioSet,CBR16,D,Dusk2,23,12,10min
D,AudioSet,CBR16,E,Dusk2,0,12,10min
D,AudioSet,CBR16,VJR,Dusk2,0,12,10min
E,AudioSet,CBR16,D,Dusk2,1,12,10min
E,AudioSet,CBR16,E,Dusk2,23,12,10min
E,AudioSet,CBR16,VJR,Dusk2,0,12,10min
VJR,AudioSet,CBR16,D,Dusk2,0,12,10min
VJR,AudioSet,CBR16,E,Dusk2,0,12,10min
VJR,AudioSet,CBR16,VJR,Dusk2,24,12,10min
D,AudioSet,CBR16,D,Dusk3,24,12,10min
D,AudioSet,CBR16,E,Dusk3,0,12,10min
D,AudioSet,CBR16,VJR,Dusk3,0,12,10min
E,AudioSet,CBR16,D,Dusk3,0,12,10min
E,AudioSet,CBR16,E,Dusk3,14,12,10min
E,AudioSet,CBR16,VJR,Dusk3,10,12,10min
VJR,AudioSet,CBR16,D,Dusk3,0,12,10min
VJR,AudioSet,CBR16,E,Dusk3,0,12,10min
VJR,AudioSet,CBR16,VJR,Dusk3,24,12,10min
D,AudioSet,CBR16,D,Midday1,26,12,10min
D,AudioSet,CBR16,E,Midday1,0,12,10min
D,AudioSet,CBR16,VJR,Midday1,1,12,10min
E,AudioSet,CBR16,D,Midday1,0,12,10min
E,AudioSet,CBR16,E,Midday1,23,12,10min
E,AudioSet,CBR16,VJR,Midday1,1,12,10min
VJR,AudioSet,CBR16,D,Midday1,0,12,10min
VJR,AudioSet,CBR16,E,Midday1,1,12,10min
VJR,AudioSet,CBR16,VJR,Midday1,17,12,10min
D,AudioSet,CBR16,D,Midday2,22,12,10min
D,AudioSet,CBR16,E,Midday2,1,12,10min
D,AudioSet,CBR16,VJR,Midday2,0,12,10min
E,AudioSet,CBR16,D,Midday2,0,12,10min
E,AudioSet,CBR16,E,Midday2,24,12,10min
E,AudioSet,CBR16,VJR,Midday2,0,12,10min
VJR,AudioSet,CBR16,D,Midday2,0,12,10min
VJR,AudioSet,CBR16,E,Midday2,1,12,10min
VJR,AudioSet,CBR16,VJR,Midday2,23,12,10min
D,AudioSet,CBR16,D,Midday3,22,12,10min
D,AudioSet,CBR16,E,Midday3,2,12,10min
D,AudioSet,CBR16,VJR,Midday3,0,12,10min
E,AudioSet,CBR16,D,Midday3,1,12,10min
E,AudioSet,CBR16,E,Midday3,23,12,10min
E,AudioSet,CBR16,VJR,Midday3,0,12,10min
VJR,AudioSet,CBR16,D,Midday3,0,12,10min
VJR,AudioSet,CBR16,E,Midday3,0,12,10min
VJR,AudioSet,CBR16,VJR,Midday3,24,12,10min
D,AudioSet,CBR16,D,Midnight1,22,12,10min
D,AudioSet,CBR16,E,Midnight1,0,12,10min
D,AudioSet,CBR16,VJR,Midnight1,1,12,10min
E,AudioSet,CBR16,D,Midnight1,0,12,10min
E,AudioSet,CBR16,E,Midnight1,17,12,10min
E,AudioSet,CBR16,VJR,Midnight1,6,12,10min
VJR,AudioSet,CBR16,D,Midnight1,0,12,10min
VJR,AudioSet,CBR16,E,Midnight1,1,12,10min
VJR,AudioSet,CBR16,VJR,Midnight1,22,12,10min
D,AudioSet,CBR16,D,Midnight2,24,12,10min
D,AudioSet,CBR16,E,Midnight2,0,12,10min
D,AudioSet,CBR16,VJR,Midnight2,0,12,10min
E,AudioSet,CBR16,D,Midnight2,0,12,10min
E,AudioSet,CBR16,E,Midnight2,20,12,10min
E,AudioSet,CBR16,VJR,Midnight2,4,12,10min
VJR,AudioSet,CBR16,D,Midnight2,0,12,10min
VJR,AudioSet,CBR16,E,Midnight2,0,12,10min
VJR,AudioSet,CBR16,VJR,Midnight2,23,12,10min
D,AudioSet,CBR16,D,Midnight3,15,12,10min
D,AudioSet,CBR16,E,Midnight3,7,12,10min
D,AudioSet,CBR16,VJR,Midnight3,0,12,10min
E,AudioSet,CBR16,D,Midnight3,0,12,10min
E,AudioSet,CBR16,E,Midnight3,23,12,10min
E,AudioSet,CBR16,VJR,Midnight3,0,12,10min
VJR,AudioSet,CBR16,D,Midnight3,0,12,10min
VJR,AudioSet,CBR16,E,Midnight3,0,12,10min
VJR,AudioSet,CBR16,VJR,Midnight3,23,12,10min
D,AudioSet,CBR16,D,Dawn,77,4,10min
D,AudioSet,CBR16,E,Dawn,0,4,10min
D,AudioSet,CBR16,VJR,Dawn,0,4,10min
E,AudioSet,CBR16,D,Dawn,0,4,10min
E,AudioSet,CBR16,E,Dawn,65,4,10min
E,AudioSet,CBR16,VJR,Dawn,0,4,10min
VJR,AudioSet,CBR16,D,Dawn,0,4,10min
VJR,AudioSet,CBR16,E,Dawn,10,4,10min
VJR,AudioSet,CBR16,VJR,Dawn,58,4,10min
D,AudioSet,CBR16,D,Dusk,69,4,10min
D,AudioSet,CBR16,E,Dusk,2,4,10min
D,AudioSet,CBR16,VJR,Dusk,0,4,10min
E,AudioSet,CBR16,D,Dusk,4,4,10min
E,AudioSet,CBR16,E,Dusk,58,4,10min
E,AudioSet,CBR16,VJR,Dusk,10,4,10min
VJR,AudioSet,CBR16,D,Dusk,4,4,10min
VJR,AudioSet,CBR16,E,Dusk,0,4,10min
VJR,AudioSet,CBR16,VJR,Dusk,68,4,10min
D,AudioSet,CBR16,D,Midday,72,4,10min
D,AudioSet,CBR16,E,Midday,1,4,10min
D,AudioSet,CBR16,VJR,Midday,1,4,10min
E,AudioSet,CBR16,D,Midday,1,4,10min
E,AudioSet,CBR16,E,Midday,65,4,10min
E,AudioSet,CBR16,VJR,Midday,6,4,10min
VJR,AudioSet,CBR16,D,Midday,0,4,10min
VJR,AudioSet,CBR16,E,Midday,0,4,10min
VJR,AudioSet,CBR16,VJR,Midday,66,4,10min
D,AudioSet,CBR16,D,Midnight,61,4,10min
D,AudioSet,CBR16,E,Midnight,7,4,10min
D,AudioSet,CBR16,VJR,Midnight,1,4,10min
E,AudioSet,CBR16,D,Midnight,0,4,10min
E,AudioSet,CBR16,E,Midnight,65,4,10min
E,AudioSet,CBR16,VJR,Midnight,5,4,10min
VJR,AudioSet,CBR16,D,Midnight,0,4,10min
VJR,AudioSet,CBR16,E,Midnight,1,4,10min
VJR,AudioSet,CBR16,VJR,Midnight,68,4,10min
D,AudioSet,CBR16,D,Dawn1,34,8,10min
D,AudioSet,CBR16,E,Dawn1,1,8,10min
D,AudioSet,CBR16,VJR,Dawn1,0,8,10min
E,AudioSet,CBR16,D,Dawn1,0,8,10min
E,AudioSet,CBR16,E,Dawn1,36,8,10min
E,AudioSet,CBR16,VJR,Dawn1,0,8,10min
VJR,AudioSet,CBR16,D,Dawn1,0,8,10min
VJR,AudioSet,CBR16,E,Dawn1,12,8,10min
VJR,AudioSet,CBR16,VJR,Dawn1,24,8,10min
D,AudioSet,CBR16,D,Dawn2,42,8,10min
D,AudioSet,CBR16,E,Dawn2,0,8,10min
D,AudioSet,CBR16,VJR,Dawn2,0,8,10min
E,AudioSet,CBR16,D,Dawn2,0,8,10min
E,AudioSet,CBR16,E,Dawn2,29,8,10min
E,AudioSet,CBR16,VJR,Dawn2,0,8,10min
VJR,AudioSet,CBR16,D,Dawn2,0,8,10min
VJR,AudioSet,CBR16,E,Dawn2,0,8,10min
VJR,AudioSet,CBR16,VJR,Dawn2,32,8,10min
D,AudioSet,CBR16,D,Dusk1,34,8,10min
D,AudioSet,CBR16,E,Dusk1,1,8,10min
D,AudioSet,CBR16,VJR,Dusk1,0,8,10min
E,AudioSet,CBR16,D,Dusk1,0,8,10min
E,AudioSet,CBR16,E,Dusk1,36,8,10min
E,AudioSet,CBR16,VJR,Dusk1,0,8,10min
VJR,AudioSet,CBR16,D,Dusk1,1,8,10min
VJR,AudioSet,CBR16,E,Dusk1,0,8,10min
VJR,AudioSet,CBR16,VJR,Dusk1,35,8,10min
D,AudioSet,CBR16,D,Dusk2,36,8,10min
D,AudioSet,CBR16,E,Dusk2,0,8,10min
D,AudioSet,CBR16,VJR,Dusk2,0,8,10min
E,AudioSet,CBR16,D,Dusk2,2,8,10min
E,AudioSet,CBR16,E,Dusk2,27,8,10min
E,AudioSet,CBR16,VJR,Dusk2,7,8,10min
VJR,AudioSet,CBR16,D,Dusk2,0,8,10min
VJR,AudioSet,CBR16,E,Dusk2,1,8,10min
VJR,AudioSet,CBR16,VJR,Dusk2,35,8,10min
D,AudioSet,CBR16,D,Midday1,37,8,10min
D,AudioSet,CBR16,E,Midday1,0,8,10min
D,AudioSet,CBR16,VJR,Midday1,1,8,10min
E,AudioSet,CBR16,D,Midday1,0,8,10min
E,AudioSet,CBR16,E,Midday1,33,8,10min
E,AudioSet,CBR16,VJR,Midday1,3,8,10min
VJR,AudioSet,CBR16,D,Midday1,0,8,10min
VJR,AudioSet,CBR16,E,Midday1,1,8,10min
VJR,AudioSet,CBR16,VJR,Midday1,29,8,10min
D,AudioSet,CBR16,D,Midday2,35,8,10min
D,AudioSet,CBR16,E,Midday2,1,8,10min
D,AudioSet,CBR16,VJR,Midday2,0,8,10min
E,AudioSet,CBR16,D,Midday2,1,8,10min
E,AudioSet,CBR16,E,Midday2,35,8,10min
E,AudioSet,CBR16,VJR,Midday2,0,8,10min
VJR,AudioSet,CBR16,D,Midday2,0,8,10min
VJR,AudioSet,CBR16,E,Midday2,0,8,10min
VJR,AudioSet,CBR16,VJR,Midday2,36,8,10min
D,AudioSet,CBR16,D,Midnight1,34,8,10min
D,AudioSet,CBR16,E,Midnight1,1,8,10min
D,AudioSet,CBR16,VJR,Midnight1,0,8,10min
E,AudioSet,CBR16,D,Midnight1,0,8,10min
E,AudioSet,CBR16,E,Midnight1,31,8,10min
E,AudioSet,CBR16,VJR,Midnight1,4,8,10min
VJR,AudioSet,CBR16,D,Midnight1,0,8,10min
VJR,AudioSet,CBR16,E,Midnight1,2,8,10min
VJR,AudioSet,CBR16,VJR,Midnight1,32,8,10min
D,AudioSet,CBR16,D,Midnight2,27,8,10min
D,AudioSet,CBR16,E,Midnight2,7,8,10min
D,AudioSet,CBR16,VJR,Midnight2,0,8,10min
E,AudioSet,CBR16,D,Midnight2,0,8,10min
E,AudioSet,CBR16,E,Midnight2,35,8,10min
E,AudioSet,CBR16,VJR,Midnight2,0,8,10min
VJR,AudioSet,CBR16,D,Midnight2,0,8,10min
VJR,AudioSet,CBR16,E,Midnight2,0,8,10min
VJR,AudioSet,CBR16,VJR,Midnight2,35,8,10min
D,AudioSet,CBR16,D,Whole Day,273,None,10min
D,AudioSet,CBR16,E,Whole Day,8,None,10min
D,AudioSet,CBR16,VJR,Whole Day,10,None,10min
E,AudioSet,CBR16,D,Whole Day,3,None,10min
E,AudioSet,CBR16,E,Whole Day,258,None,10min
E,AudioSet,CBR16,VJR,Whole Day,18,None,10min
VJR,AudioSet,CBR16,D,Whole Day,4,None,10min
VJR,AudioSet,CBR16,E,Whole Day,13,None,10min
VJR,AudioSet,CBR16,VJR,Whole Day,258,None,10min
D,AudioSet,CBR256,D,Dawn1,24,12,10min
D,AudioSet,CBR256,E,Dawn1,0,12,10min
D,AudioSet,CBR256,VJR,Dawn1,0,12,10min
E,AudioSet,CBR256,D,Dawn1,0,12,10min
E,AudioSet,CBR256,E,Dawn1,24,12,10min
E,AudioSet,CBR256,VJR,Dawn1,0,12,10min
VJR,AudioSet,CBR256,D,Dawn1,0,12,10min
VJR,AudioSet,CBR256,E,Dawn1,7,12,10min
VJR,AudioSet,CBR256,VJR,Dawn1,17,12,10min
D,AudioSet,CBR256,D,Dawn2,24,12,10min
D,AudioSet,CBR256,E,Dawn2,0,12,10min
D,AudioSet,CBR256,VJR,Dawn2,0,12,10min
E,AudioSet,CBR256,D,Dawn2,0,12,10min
E,AudioSet,CBR256,E,Dawn2,24,12,10min
E,AudioSet,CBR256,VJR,Dawn2,0,12,10min
VJR,AudioSet,CBR256,D,Dawn2,0,12,10min
VJR,AudioSet,CBR256,E,Dawn2,1,12,10min
VJR,AudioSet,CBR256,VJR,Dawn2,23,12,10min
D,AudioSet,CBR256,D,Dawn3,30,12,10min
D,AudioSet,CBR256,E,Dawn3,0,12,10min
D,AudioSet,CBR256,VJR,Dawn3,2,12,10min
E,AudioSet,CBR256,D,Dawn3,0,12,10min
E,AudioSet,CBR256,E,Dawn3,17,12,10min
E,AudioSet,CBR256,VJR,Dawn3,1,12,10min
VJR,AudioSet,CBR256,D,Dawn3,0,12,10min
VJR,AudioSet,CBR256,E,Dawn3,2,12,10min
VJR,AudioSet,CBR256,VJR,Dawn3,18,12,10min
D,AudioSet,CBR256,D,Dusk1,23,12,10min
D,AudioSet,CBR256,E,Dusk1,1,12,10min
D,AudioSet,CBR256,VJR,Dusk1,0,12,10min
E,AudioSet,CBR256,D,Dusk1,2,12,10min
E,AudioSet,CBR256,E,Dusk1,20,12,10min
E,AudioSet,CBR256,VJR,Dusk1,2,12,10min
VJR,AudioSet,CBR256,D,Dusk1,0,12,10min
VJR,AudioSet,CBR256,E,Dusk1,0,12,10min
VJR,AudioSet,CBR256,VJR,Dusk1,24,12,10min
D,AudioSet,CBR256,D,Dusk2,22,12,10min
D,AudioSet,CBR256,E,Dusk2,2,12,10min
D,AudioSet,CBR256,VJR,Dusk2,0,12,10min
E,AudioSet,CBR256,D,Dusk2,1,12,10min
E,AudioSet,CBR256,E,Dusk2,20,12,10min
E,AudioSet,CBR256,VJR,Dusk2,3,12,10min
VJR,AudioSet,CBR256,D,Dusk2,0,12,10min
VJR,AudioSet,CBR256,E,Dusk2,1,12,10min
VJR,AudioSet,CBR256,VJR,Dusk2,23,12,10min
D,AudioSet,CBR256,D,Dusk3,24,12,10min
D,AudioSet,CBR256,E,Dusk3,0,12,10min
D,AudioSet,CBR256,VJR,Dusk3,0,12,10min
E,AudioSet,CBR256,D,Dusk3,0,12,10min
E,AudioSet,CBR256,E,Dusk3,15,12,10min
E,AudioSet,CBR256,VJR,Dusk3,9,12,10min
VJR,AudioSet,CBR256,D,Dusk3,0,12,10min
VJR,AudioSet,CBR256,E,Dusk3,0,12,10min
VJR,AudioSet,CBR256,VJR,Dusk3,24,12,10min
D,AudioSet,CBR256,D,Midday1,24,12,10min
D,AudioSet,CBR256,E,Midday1,3,12,10min
D,AudioSet,CBR256,VJR,Midday1,1,12,10min
E,AudioSet,CBR256,D,Midday1,0,12,10min
E,AudioSet,CBR256,E,Midday1,22,12,10min
E,AudioSet,CBR256,VJR,Midday1,2,12,10min
VJR,AudioSet,CBR256,D,Midday1,0,12,10min
VJR,AudioSet,CBR256,E,Midday1,0,12,10min
VJR,AudioSet,CBR256,VJR,Midday1,18,12,10min
D,AudioSet,CBR256,D,Midday2,22,12,10min
D,AudioSet,CBR256,E,Midday2,2,12,10min
D,AudioSet,CBR256,VJR,Midday2,0,12,10min
E,AudioSet,CBR256,D,Midday2,0,12,10min
E,AudioSet,CBR256,E,Midday2,24,12,10min
E,AudioSet,CBR256,VJR,Midday2,0,12,10min
VJR,AudioSet,CBR256,D,Midday2,0,12,10min
VJR,AudioSet,CBR256,E,Midday2,2,12,10min
VJR,AudioSet,CBR256,VJR,Midday2,22,12,10min
D,AudioSet,CBR256,D,Midday3,24,12,10min
D,AudioSet,CBR256,E,Midday3,0,12,10min
D,AudioSet,CBR256,VJR,Midday3,0,12,10min
E,AudioSet,CBR256,D,Midday3,5,12,10min
E,AudioSet,CBR256,E,Midday3,19,12,10min
E,AudioSet,CBR256,VJR,Midday3,0,12,10min
VJR,AudioSet,CBR256,D,Midday3,0,12,10min
VJR,AudioSet,CBR256,E,Midday3,0,12,10min
VJR,AudioSet,CBR256,VJR,Midday3,24,12,10min
D,AudioSet,CBR256,D,Midnight1,24,12,10min
D,AudioSet,CBR256,E,Midnight1,0,12,10min
D,AudioSet,CBR256,VJR,Midnight1,0,12,10min
E,AudioSet,CBR256,D,Midnight1,0,12,10min
E,AudioSet,CBR256,E,Midnight1,17,12,10min
E,AudioSet,CBR256,VJR,Midnight1,7,12,10min
VJR,AudioSet,CBR256,D,Midnight1,0,12,10min
VJR,AudioSet,CBR256,E,Midnight1,0,12,10min
VJR,AudioSet,CBR256,VJR,Midnight1,24,12,10min
D,AudioSet,CBR256,D,Midnight2,24,12,10min
D,AudioSet,CBR256,E,Midnight2,0,12,10min
D,AudioSet,CBR256,VJR,Midnight2,0,12,10min
E,AudioSet,CBR256,D,Midnight2,0,12,10min
E,AudioSet,CBR256,E,Midnight2,24,12,10min
E,AudioSet,CBR256,VJR,Midnight2,0,12,10min
VJR,AudioSet,CBR256,D,Midnight2,0,12,10min
VJR,AudioSet,CBR256,E,Midnight2,0,12,10min
VJR,AudioSet,CBR256,VJR,Midnight2,24,12,10min
D,AudioSet,CBR256,D,Midnight3,24,12,10min
D,AudioSet,CBR256,E,Midnight3,0,12,10min
D,AudioSet,CBR256,VJR,Midnight3,0,12,10min
E,AudioSet,CBR256,D,Midnight3,0,12,10min
E,AudioSet,CBR256,E,Midnight3,24,12,10min
E,AudioSet,CBR256,VJR,Midnight3,0,12,10min
VJR,AudioSet,CBR256,D,Midnight3,0,12,10min
VJR,AudioSet,CBR256,E,Midnight3,0,12,10min
VJR,AudioSet,CBR256,VJR,Midnight3,24,12,10min
D,AudioSet,CBR256,D,Dawn,78,4,10min
D,AudioSet,CBR256,E,Dawn,2,4,10min
D,AudioSet,CBR256,VJR,Dawn,0,4,10min
E,AudioSet,CBR256,D,Dawn,0,4,10min
E,AudioSet,CBR256,E,Dawn,63,4,10min
E,AudioSet,CBR256,VJR,Dawn,3,4,10min
VJR,AudioSet,CBR256,D,Dawn,0,4,10min
VJR,AudioSet,CBR256,E,Dawn,7,4,10min
VJR,AudioSet,CBR256,VJR,Dawn,61,4,10min
D,AudioSet,CBR256,D,Dusk,70,4,10min
D,AudioSet,CBR256,E,Dusk,1,4,10min
D,AudioSet,CBR256,VJR,Dusk,1,4,10min
E,AudioSet,CBR256,D,Dusk,5,4,10min
E,AudioSet,CBR256,E,Dusk,49,4,10min
E,AudioSet,CBR256,VJR,Dusk,18,4,10min
VJR,AudioSet,CBR256,D,Dusk,4,4,10min
VJR,AudioSet,CBR256,E,Dusk,1,4,10min
VJR,AudioSet,CBR256,VJR,Dusk,67,4,10min
D,AudioSet,CBR256,D,Midday,75,4,10min
D,AudioSet,CBR256,E,Midday,0,4,10min
D,AudioSet,CBR256,VJR,Midday,1,4,10min
E,AudioSet,CBR256,D,Midday,0,4,10min
E,AudioSet,CBR256,E,Midday,69,4,10min
E,AudioSet,CBR256,VJR,Midday,3,4,10min
VJR,AudioSet,CBR256,D,Midday,0,4,10min
VJR,AudioSet,CBR256,E,Midday,0,4,10min
VJR,AudioSet,CBR256,VJR,Midday,66,4,10min
D,AudioSet,CBR256,D,Midnight,72,4,10min
D,AudioSet,CBR256,E,Midnight,0,4,10min
D,AudioSet,CBR256,VJR,Midnight,0,4,10min
E,AudioSet,CBR256,D,Midnight,0,4,10min
E,AudioSet,CBR256,E,Midnight,72,4,10min
E,AudioSet,CBR256,VJR,Midnight,0,4,10min
VJR,AudioSet,CBR256,D,Midnight,0,4,10min
VJR,AudioSet,CBR256,E,Midnight,0,4,10min
VJR,AudioSet,CBR256,VJR,Midnight,72,4,10min
D,AudioSet,CBR256,D,Dawn1,36,8,10min
D,AudioSet,CBR256,E,Dawn1,0,8,10min
D,AudioSet,CBR256,VJR,Dawn1,0,8,10min
E,AudioSet,CBR256,D,Dawn1,0,8,10min
E,AudioSet,CBR256,E,Dawn1,36,8,10min
E,AudioSet,CBR256,VJR,Dawn1,0,8,10min
VJR,AudioSet,CBR256,D,Dawn1,0,8,10min
VJR,AudioSet,CBR256,E,Dawn1,6,8,10min
VJR,AudioSet,CBR256,VJR,Dawn1,30,8,10min
D,AudioSet,CBR256,D,Dawn2,43,8,10min
D,AudioSet,CBR256,E,Dawn2,0,8,10min
D,AudioSet,CBR256,VJR,Dawn2,1,8,10min
E,AudioSet,CBR256,D,Dawn2,0,8,10min
E,AudioSet,CBR256,E,Dawn2,29,8,10min
E,AudioSet,CBR256,VJR,Dawn2,1,8,10min
VJR,AudioSet,CBR256,D,Dawn2,0,8,10min
VJR,AudioSet,CBR256,E,Dawn2,2,8,10min
VJR,AudioSet,CBR256,VJR,Dawn2,30,8,10min
D,AudioSet,CBR256,D,Dusk1,35,8,10min
D,AudioSet,CBR256,E,Dusk1,1,8,10min
D,AudioSet,CBR256,VJR,Dusk1,0,8,10min
E,AudioSet,CBR256,D,Dusk1,3,8,10min
E,AudioSet,CBR256,E,Dusk1,31,8,10min
E,AudioSet,CBR256,VJR,Dusk1,2,8,10min
VJR,AudioSet,CBR256,D,Dusk1,0,8,10min
VJR,AudioSet,CBR256,E,Dusk1,2,8,10min
VJR,AudioSet,CBR256,VJR,Dusk1,34,8,10min
D,AudioSet,CBR256,D,Dusk2,36,8,10min
D,AudioSet,CBR256,E,Dusk2,0,8,10min
D,AudioSet,CBR256,VJR,Dusk2,0,8,10min
E,AudioSet,CBR256,D,Dusk2,0,8,10min
E,AudioSet,CBR256,E,Dusk2,25,8,10min
E,AudioSet,CBR256,VJR,Dusk2,11,8,10min
VJR,AudioSet,CBR256,D,Dusk2,0,8,10min
VJR,AudioSet,CBR256,E,Dusk2,0,8,10min
VJR,AudioSet,CBR256,VJR,Dusk2,36,8,10min
D,AudioSet,CBR256,D,Midday1,36,8,10min
D,AudioSet,CBR256,E,Midday1,1,8,10min
D,AudioSet,CBR256,VJR,Midday1,3,8,10min
E,AudioSet,CBR256,D,Midday1,0,8,10min
E,AudioSet,CBR256,E,Midday1,33,8,10min
E,AudioSet,CBR256,VJR,Midday1,3,8,10min
VJR,AudioSet,CBR256,D,Midday1,0,8,10min
VJR,AudioSet,CBR256,E,Midday1,0,8,10min
VJR,AudioSet,CBR256,VJR,Midday1,30,8,10min
D,AudioSet,CBR256,D,Midday2,36,8,10min
D,AudioSet,CBR256,E,Midday2,0,8,10min
D,AudioSet,CBR256,VJR,Midday2,0,8,10min
E,AudioSet,CBR256,D,Midday2,0,8,10min
E,AudioSet,CBR256,E,Midday2,36,8,10min
E,AudioSet,CBR256,VJR,Midday2,0,8,10min
VJR,AudioSet,CBR256,D,Midday2,1,8,10min
VJR,AudioSet,CBR256,E,Midday2,1,8,10min
VJR,AudioSet,CBR256,VJR,Midday2,34,8,10min
D,AudioSet,CBR256,D,Midnight1,36,8,10min
D,AudioSet,CBR256,E,Midnight1,0,8,10min
D,AudioSet,CBR256,VJR,Midnight1,0,8,10min
E,AudioSet,CBR256,D,Midnight1,0,8,10min
E,AudioSet,CBR256,E,Midnight1,36,8,10min
E,AudioSet,CBR256,VJR,Midnight1,0,8,10min
VJR,AudioSet,CBR256,D,Midnight1,0,8,10min
VJR,AudioSet,CBR256,E,Midnight1,0,8,10min
VJR,AudioSet,CBR256,VJR,Midnight1,36,8,10min
D,AudioSet,CBR256,D,Midnight2,36,8,10min
D,AudioSet,CBR256,E,Midnight2,0,8,10min
D,AudioSet,CBR256,VJR,Midnight2,0,8,10min
E,AudioSet,CBR256,D,Midnight2,0,8,10min
E,AudioSet,CBR256,E,Midnight2,35,8,10min
E,AudioSet,CBR256,VJR,Midnight2,1,8,10min
VJR,AudioSet,CBR256,D,Midnight2,0,8,10min
VJR,AudioSet,CBR256,E,Midnight2,0,8,10min
VJR,AudioSet,CBR256,VJR,Midnight2,36,8,10min
D,AudioSet,CBR256,D,Whole Day,292,None,10min
D,AudioSet,CBR256,E,Whole Day,5,None,10min
D,AudioSet,CBR256,VJR,Whole Day,3,None,10min
E,AudioSet,CBR256,D,Whole Day,4,None,10min
E,AudioSet,CBR256,E,Whole Day,253,None,10min
E,AudioSet,CBR256,VJR,Whole Day,25,None,10min
VJR,AudioSet,CBR256,D,Whole Day,6,None,10min
VJR,AudioSet,CBR256,E,Whole Day,7,None,10min
VJR,AudioSet,CBR256,VJR,Whole Day,265,None,10min
D,AudioSet,CBR32,D,Dawn1,24,12,10min
D,AudioSet,CBR32,E,Dawn1,0,12,10min
D,AudioSet,CBR32,VJR,Dawn1,0,12,10min
E,AudioSet,CBR32,D,Dawn1,0,12,10min
E,AudioSet,CBR32,E,Dawn1,24,12,10min
E,AudioSet,CBR32,VJR,Dawn1,0,12,10min
VJR,AudioSet,CBR32,D,Dawn1,0,12,10min
VJR,AudioSet,CBR32,E,Dawn1,3,12,10min
VJR,AudioSet,CBR32,VJR,Dawn1,21,12,10min
D,AudioSet,CBR32,D,Dawn2,24,12,10min
D,AudioSet,CBR32,E,Dawn2,0,12,10min
D,AudioSet,CBR32,VJR,Dawn2,0,12,10min
E,AudioSet,CBR32,D,Dawn2,0,12,10min
E,AudioSet,CBR32,E,Dawn2,24,12,10min
E,AudioSet,CBR32,VJR,Dawn2,0,12,10min
VJR,AudioSet,CBR32,D,Dawn2,0,12,10min
VJR,AudioSet,CBR32,E,Dawn2,0,12,10min
VJR,AudioSet,CBR32,VJR,Dawn2,24,12,10min
D,AudioSet,CBR32,D,Dawn3,28,12,10min
D,AudioSet,CBR32,E,Dawn3,1,12,10min
D,AudioSet,CBR32,VJR,Dawn3,2,12,10min
E,AudioSet,CBR32,D,Dawn3,0,12,10min
E,AudioSet,CBR32,E,Dawn3,18,12,10min
E,AudioSet,CBR32,VJR,Dawn3,0,12,10min
VJR,AudioSet,CBR32,D,Dawn3,0,12,10min
VJR,AudioSet,CBR32,E,Dawn3,0,12,10min
VJR,AudioSet,CBR32,VJR,Dawn3,19,12,10min
D,AudioSet,CBR32,D,Dusk1,18,12,10min
D,AudioSet,CBR32,E,Dusk1,6,12,10min
D,AudioSet,CBR32,VJR,Dusk1,0,12,10min
E,AudioSet,CBR32,D,Dusk1,0,12,10min
E,AudioSet,CBR32,E,Dusk1,21,12,10min
E,AudioSet,CBR32,VJR,Dusk1,2,12,10min
VJR,AudioSet,CBR32,D,Dusk1,1,12,10min
VJR,AudioSet,CBR32,E,Dusk1,1,12,10min
VJR,AudioSet,CBR32,VJR,Dusk1,22,12,10min
D,AudioSet,CBR32,D,Dusk2,24,12,10min
D,AudioSet,CBR32,E,Dusk2,0,12,10min
D,AudioSet,CBR32,VJR,Dusk2,0,12,10min
E,AudioSet,CBR32,D,Dusk2,1,12,10min
E,AudioSet,CBR32,E,Dusk2,21,12,10min
E,AudioSet,CBR32,VJR,Dusk2,1,12,10min
VJR,AudioSet,CBR32,D,Dusk2,0,12,10min
VJR,AudioSet,CBR32,E,Dusk2,1,12,10min
